country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","25-06-2025 22:00:00",18.616318,73.765797,SO2,1,7,3
India,Maharashtra,Pune,"Bhosari, Pune - IITM","25-06-2025 22:00:00",18.640051,73.848956,PM2.5,5,52,20
India,Maharashtra,Pune,"Bhosari, Pune - IITM","25-06-2025 22:00:00",18.640051,73.848956,PM10,28,65,45
India,Maharashtra,Pune,"Bhosari, Pune - IITM","25-06-2025 22:00:00",18.640051,73.848956,NO2,8,33,20
India,Maharashtra,Pune,"Bhumkar Nagar, Pune - IITM","25-06-2025 22:00:00",18.605770,73.749976,PM2.5,11,39,23
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB","25-06-2025 22:00:00",18.454450,73.854155,CO,12,51,41
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","25-06-2025 22:00:00",19.9591346,73.7788008,OZONE,17,30,28
India,Maharashtra,"Navi Mumbai","Kopripada-Vashi, Navi Mumbai - MPCB","25-06-2025 22:00:00",19.090337,73.014232,NH3,5,6,5
India,Maharashtra,"Navi Mumbai","Kopripada-Vashi, Navi Mumbai - MPCB","25-06-2025 22:00:00",19.090337,73.014232,OZONE,35,79,59
India,Maharashtra,"Navi Mumbai","Mahape, Navi Mumbai - MPCB","25-06-2025 22:00:00",19.1135051,73.008978,NH3,3,3,3
India,Maharashtra,"Navi Mumbai","Nerul, Navi Mumbai - MPCB","25-06-2025 22:00:00",19.008751,73.016620,NH3,3,3,3
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","25-06-2025 22:00:00",19.0575752,73.0151367,SO2,8,14,10
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB","25-06-2025 22:00:00"," 16.5038",74.3623,SO2,4,4,4
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB","25-06-2025 22:00:00",17.6336264,75.9132495,NO2,1,10,3
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB","25-06-2025 22:00:00",17.6336264,75.9132495,CO,22,28,26
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB","25-06-2025 22:00:00",17.65439,75.90649,PM10,31,60,43
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB","25-06-2025 22:00:00",17.65439,75.90649,NH3,2,5,4
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB","25-06-2025 22:00:00",19.26777,72.97182,OZONE,13,22,17
India,Maharashtra,Virar,"Bolinj, Virar - MPCB","25-06-2025 22:00:00",19.4458210,72.7988231,PM2.5,15,32,23
India,Maharashtra,Virar,"Bolinj, Virar - MPCB","25-06-2025 22:00:00",19.4458210,72.7988231,OZONE,8,20,17
India,Manipur,Imphal,"DM College of Science, Imphal - Manipur PCB","25-06-2025 22:00:00",24.8207389,93.9423085,NH3,NA,NA,NA
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB","25-06-2025 22:00:00",25.5586,91.8985,PM2.5,5,42,12
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB","25-06-2025 22:00:00",20.0073285,73.7762427,CO,12,14,13
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","25-06-2025 22:00:00",20.021503,73.813844,PM2.5,14,59,34
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB","25-06-2025 22:00:00",19.950220,73.731480,CO,11,20,17
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB","25-06-2025 22:00:00",19.950220,73.731480,OZONE,18,28,27
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB","25-06-2025 22:00:00",21.14472,79.107595,NH3,1,12,5
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","25-06-2025 22:00:00",21.143383,79.048912,PM2.5,13,92,39
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB","25-06-2025 22:00:00",21.8004996,83.8396977,NO2,79,82,82
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB","25-06-2025 22:00:00",20.94185,86.11510,PM2.5,2,73,30
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB","25-06-2025 22:00:00",20.94185,86.11510,PM10,8,140,48
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB","25-06-2025 22:00:00",20.94185,86.11510,CO,67,94,78
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB","25-06-2025 22:00:00","20.48891     ","85.84768     ",NO2,9,37,20
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB","25-06-2025 22:00:00",21.643900,85.599355,PM10,15,17,17
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB","25-06-2025 22:00:00",21.643900,85.599355,SO2,25,32,27
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB","25-06-2025 22:00:00",21.643900,85.599355,CO,14,107,42
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB","25-06-2025 22:00:00",21.847279,85.416905,PM2.5,14,34,21
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB","25-06-2025 22:00:00",27.554793,76.611536,NO2,13,31,17
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB","25-06-2025 22:00:00",27.554793,76.611536,SO2,22,55,33
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB","25-06-2025 22:00:00",27.554793,76.611536,CO,62,94,77
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB","25-06-2025 22:00:00",23.555190,74.440010,NO2,5,20,8
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB","25-06-2025 22:00:00",25.106006,76.469948,NO2,4,13,7
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB","25-06-2025 22:00:00",25.106006,76.469948,CO,18,26,20
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB","25-06-2025 22:00:00",25.106006,76.469948,OZONE,40,95,72
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB","25-06-2025 22:00:00",25.747299,71.393989,PM2.5,28,58,41
India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB","25-06-2025 22:00:00",21.606865,85.510538,NH3,NA,NA,NA
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB","25-06-2025 22:00:00",21.869985,85.167016,PM10,26,52,38
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC","25-06-2025 22:00:00",11.9309,79.8027,NO2,8,25,17
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC","25-06-2025 22:00:00",11.9309,79.8027,NH3,4,7,5
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC","25-06-2025 22:00:00",11.9309,79.8027,OZONE,6,43,34
India,Punjab,"Mandi Gobindgarh","RIMT University, Mandi Gobindgarh - PPCB","25-06-2025 22:00:00",30.649961,76.331442,PM10,29,144,72
India,Punjab,"Mandi Gobindgarh","RIMT University, Mandi Gobindgarh - PPCB","25-06-2025 22:00:00",30.649961,76.331442,CO,8,128,8
India,Punjab,Patiala,"Model Town, Patiala - PPCB","25-06-2025 22:00:00",30.349388,76.366642,NO2,23,24,23
India,Punjab,Patiala,"Model Town, Patiala - PPCB","25-06-2025 22:00:00",30.349388,76.366642,NH3,4,4,4
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB","25-06-2025 22:00:00",26.470859,74.646594,PM2.5,32,99,57
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB","25-06-2025 22:00:00",22.220833,84.809444,PM2.5,46,98,65
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB","25-06-2025 22:00:00",22.220833,84.809444,PM10,53,85,65
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB","25-06-2025 22:00:00",22.220833,84.809444,SO2,1,4,3
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB","25-06-2025 22:00:00",22.220833,84.809444,CO,55,82,66
India,Odisha,Rourkela,"Sector-2, Rourkela - OSPCB","25-06-2025 22:00:00",22.24500000,84.88111111,PM2.5,NA,NA,NA
India,Odisha,Rourkela,"Sector-2, Rourkela - OSPCB","25-06-2025 22:00:00",22.24500000,84.88111111,PM10,NA,NA,NA
India,Odisha,Rourkela,"Sector-2, Rourkela - OSPCB","25-06-2025 22:00:00",22.24500000,84.88111111,CO,50,50,50
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB","25-06-2025 22:00:00",27.215415,77.50873,OZONE,13,82,47
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB","25-06-2025 22:00:00",25.339605,74.618883,CO,44,76,52
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB","25-06-2025 22:00:00",28.194909,76.862296,OZONE,6,36,21
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB","25-06-2025 22:00:00",28.207266,76.829265,PM10,41,162,95
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB","25-06-2025 22:00:00",22.1166054,85.3945546,OZONE,10,45,21
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB","25-06-2025 22:00:00",21.941841,86.728318,NO2,2,20,7
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB","25-06-2025 22:00:00",20.240790,85.836784,SO2,2,41,12
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB","25-06-2025 22:00:00",20.240790,85.836784,OZONE,7,49,32
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB","25-06-2025 22:00:00",22.06156703,85.47409613,NH3,4,4,4
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB","25-06-2025 22:00:00","30.736056 ",76.209694,OZONE,48,64,50
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB","25-06-2025 22:00:00",24.041198,74.780702,NO2,4,13,7
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB","25-06-2025 22:00:00",24.041198,74.780702,SO2,1,6,2
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB","25-06-2025 22:00:00",25.036360,73.883502,PM2.5,NA,NA,NA
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB","25-06-2025 22:00:00",25.036360,73.883502,OZONE,27,94,76
India,Rajasthan,"Sawai Madhopur","Sahu Nagar, Sawai Madhopur - RSPCB","25-06-2025 22:00:00",26.031443,76.359327,PM2.5,2,32,16
India,Rajasthan,"Sawai Madhopur","Sahu Nagar, Sawai Madhopur - RSPCB","25-06-2025 22:00:00",26.031443,76.359327,NO2,10,20,14
India,Rajasthan,"Sawai Madhopur","Sahu Nagar, Sawai Madhopur - RSPCB","25-06-2025 22:00:00",26.031443,76.359327,OZONE,29,57,46
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB","25-06-2025 22:00:00",27.608912,75.153302,NO2,5,26,13
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB","25-06-2025 22:00:00",24.885261,72.857549,PM2.5,37,62,48
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB","25-06-2025 22:00:00",24.885261,72.857549,PM10,48,94,73
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB","25-06-2025 22:00:00",24.885261,72.857549,NO2,4,12,7
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB","25-06-2025 22:00:00",24.885261,72.857549,SO2,2,6,4
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB","25-06-2025 22:00:00",29.610750,74.283608,OZONE,23,39,35
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB","25-06-2025 22:00:00",26.902909,75.836858,PM10,34,89,57
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB","25-06-2025 22:00:00",26.902909,75.836858,NH3,3,14,7
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB","25-06-2025 22:00:00",26.843698,75.766894,PM2.5,27,60,46
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB","25-06-2025 22:00:00",26.843698,75.766894,SO2,2,6,4
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB","25-06-2025 22:00:00",26.9164092,75.7994901,PM10,NA,NA,NA
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB","25-06-2025 22:00:00",26.9164092,75.7994901,NO2,NA,NA,NA
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB","25-06-2025 22:00:00",26.9164092,75.7994901,CO,NA,NA,NA
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB","25-06-2025 22:00:00",26.786682,75.827928,PM10,22,96,55
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB","25-06-2025 22:00:00",26.786682,75.827928,NO2,12,42,21
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB","25-06-2025 22:00:00",26.786682,75.827928,CO,15,40,29
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB","25-06-2025 22:00:00",26.786682,75.827928,OZONE,4,45,34
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB","25-06-2025 22:00:00",26.9502929,75.730943,PM2.5,39,99,65
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB","25-06-2025 22:00:00",26.9502929,75.730943,NH3,3,9,6
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB","25-06-2025 22:00:00",26.912329,70.909168,PM10,66,138,108
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB","25-06-2025 22:00:00",26.912329,70.909168,CO,3,47,21
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB","25-06-2025 22:00:00",25.344694,72.626208,PM2.5,43,65,54
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB","25-06-2025 22:00:00",25.344694,72.626208,NO2,4,32,10
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB","25-06-2025 22:00:00",26.215415,73.070156,NH3,3,8,5
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB","25-06-2025 22:00:00",26.358805,73.047444,PM10,19,94,71
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB","25-06-2025 22:00:00",26.358805,73.047444,NH3,2,10,5
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB","25-06-2025 22:00:00",26.358805,73.047444,SO2,1,2,1
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB","25-06-2025 22:00:00",26.253384,72.976571,CO,10,20,15
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB","25-06-2025 22:00:00",25.164090,75.858137,PM10,17,97,43
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB","25-06-2025 22:00:00",25.164090,75.858137,SO2,3,17,5
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB","25-06-2025 22:00:00",25.196024,75.855668,NO2,6,38,14
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB","25-06-2025 22:00:00",25.14389,75.821256,SO2,5,9,7
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB","25-06-2025 22:00:00",27.213494,73.734444,PM2.5,10,58,38
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB","25-06-2025 22:00:00",27.213494,73.734444,PM10,14,102,64
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB","25-06-2025 22:00:00",27.213494,73.734444,NO2,4,13,8
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB","25-06-2025 22:00:00",24.041198,74.780702,PM2.5,8,28,17
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB","25-06-2025 22:00:00",28.018792,73.292658,PM10,NA,NA,NA
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB","25-06-2025 22:00:00",28.018792,73.292658,NO2,NA,NA,NA
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB","25-06-2025 22:00:00",28.018792,73.292658,NH3,NA,NA,NA
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB","25-06-2025 22:00:00",25.435774,75.644272,PM10,14,499,63
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB","25-06-2025 22:00:00",25.435774,75.644272,OZONE,24,46,38
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB","25-06-2025 22:00:00",28.296139,74.961696,NO2,8,25,15
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB","25-06-2025 22:00:00",28.296139,74.961696,OZONE,3,76,25
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB","25-06-2025 22:00:00",24.588397,76.172782,PM2.5,18,70,32
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB","25-06-2025 22:00:00",24.588397,76.172782,NO2,49,83,59
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB","25-06-2025 22:00:00",26.268249,73.0193853,OZONE,9,19,14
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB","25-06-2025 22:00:00",26.295810,73.082283,SO2,1,6,3
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB","25-06-2025 22:00:00",26.699557,77.898881,PM10,NA,NA,NA
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB","25-06-2025 22:00:00",26.699557,77.898881,NO2,NA,NA,NA
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB","25-06-2025 22:00:00",29.610750,74.283608,PM10,28,114,77
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB","25-06-2025 22:00:00",29.610750,74.283608,NH3,5,13,8
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB","25-06-2025 22:00:00",26.895552,76.334753,NO2,4,49,16
India,TamilNadu,Perundurai,"SIPCOT Industrial Park, Perundurai - TNPCB","25-06-2025 22:00:00",11.258242,77.552761,OZONE,6,15,12
India,TamilNadu,Pudukottai,"SIPCOT Nathampannai, Pudukottai - TNPCB","25-06-2025 22:00:00",10.423417,78.784889,PM2.5,11,318,40
India,TamilNadu,Pudukottai,"SIPCOT Nathampannai, Pudukottai - TNPCB","25-06-2025 22:00:00",10.423417,78.784889,SO2,11,18,12
India,TamilNadu,Ramanathapuram,"Chalai Bazaar, Ramanathapuram - TNPCB","25-06-2025 22:00:00",9.36399,78.831977,NO2,12,15,14
India,TamilNadu,Ramanathapuram,"Chalai Bazaar, Ramanathapuram - TNPCB","25-06-2025 22:00:00",9.36399,78.831977,NH3,3,3,3
India,TamilNadu,Ramanathapuram,"Chalai Bazaar, Ramanathapuram - TNPCB","25-06-2025 22:00:00",9.36399,78.831977,SO2,2,63,15
India,TamilNadu,Ranipet,"VOC Nagar_SIPCOT, Ranipet - TNPCB","25-06-2025 22:00:00",12.952707,79.30394,PM2.5,57,70,64
India,TamilNadu,Ranipet,"VOC Nagar_SIPCOT, Ranipet - TNPCB","25-06-2025 22:00:00",12.952707,79.30394,PM10,34,84,51
India,TamilNadu,Ranipet,"VOC Nagar_SIPCOT, Ranipet - TNPCB","25-06-2025 22:00:00",12.952707,79.30394,CO,16,22,18
India,TamilNadu,Salem,"Sona College of Technology, Salem - TNPCB","25-06-2025 22:00:00",11.679111,78.125052,PM10,26,52,39
India,TamilNadu,Salem,"Sona College of Technology, Salem - TNPCB","25-06-2025 22:00:00",11.679111,78.125052,CO,38,40,38
India,TamilNadu,Cuddalore,"Kudikadu, Cuddalore - TNPCB","25-06-2025 22:00:00",11.6829898,79.7532099,OZONE,2,12,7
India,TamilNadu,Cuddalore,"Semmandalam, Cuddalore - TNPCB","25-06-2025 22:00:00",11.7637683,79.7499835,PM2.5,NA,NA,NA
India,TamilNadu,Dindigul,"Mendonsa Colony, Dindigul - TNPCB","25-06-2025 22:00:00",10.358535,77.984321,SO2,19,24,22
India,TamilNadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB","25-06-2025 22:00:00",13.4127,80.1081,SO2,16,107,53
India,TamilNadu,Hosur,"SIPCOT Phase-1, Hosur - TNPCB","25-06-2025 22:00:00",12.746998,77.813811,CO,6,19,12
India,TamilNadu,Kanchipuram,"Kilambi, Kanchipuram - TNPCB","25-06-2025 22:00:00",12.864618,79.659968,NO2,3,10,5
India,TamilNadu,Kanchipuram,"Kilambi, Kanchipuram - TNPCB","25-06-2025 22:00:00",12.864618,79.659968,CO,7,12,10
India,TamilNadu,Karur,"Kamadenu Nagar, Karur - TNPCB","25-06-2025 22:00:00",10.967820,78.080882,PM2.5,12,28,20
India,Rajasthan,"Sri Ganganagar","Old City, Sri Ganganagar - RSPCB","25-06-2025 22:00:00",29.931624,73.864511,OZONE,13,66,21
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB","25-06-2025 22:00:00",26.159933,75.780517,SO2,1,6,2
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB","25-06-2025 22:00:00",26.159933,75.780517,OZONE,41,61,48
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB","25-06-2025 22:00:00",24.5886166,73.6321397,NH3,7,7,7
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB","25-06-2025 22:00:00",27.338530,88.614099,CO,NA,NA,NA
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB","25-06-2025 22:00:00",27.338530,88.614099,OZONE,11,38,28
India,TamilNadu,Ariyalur,"Keelapalur, Ariyalur - TNPCB","25-06-2025 22:00:00",11.06825,79.07033,PM2.5,11,52,29
India,TamilNadu,Karur,"Kamadenu Nagar, Karur - TNPCB","25-06-2025 22:00:00",10.967820,78.080882,NO2,6,6,6
India,TamilNadu,Karur,"Kamadenu Nagar, Karur - TNPCB","25-06-2025 22:00:00",10.967820,78.080882,CO,6,66,17
India,TamilNadu,Karur,"Kamadenu Nagar, Karur - TNPCB","25-06-2025 22:00:00",10.967820,78.080882,OZONE,7,8,7
India,TamilNadu,Madurai,"Uchapatti, Madurai - TNPCB","25-06-2025 22:00:00",9.865935,78.022669,PM2.5,24,76,45
India,TamilNadu,Madurai,"Uchapatti, Madurai - TNPCB","25-06-2025 22:00:00",9.865935,78.022669,PM10,32,95,57
India,TamilNadu,Nagapattinam,"Velippalayam, Nagapattinam - TNPCB","25-06-2025 22:00:00",10.798548,79.838212,PM2.5,NA,NA,NA
India,TamilNadu,Nagapattinam,"Velippalayam, Nagapattinam - TNPCB","25-06-2025 22:00:00",10.798548,79.838212,SO2,NA,NA,NA
India,TamilNadu,Ooty,"Bombay Castel, Ooty - TNPCB","25-06-2025 22:00:00",11.4068288,76.7138973,PM2.5,NA,NA,NA
India,TamilNadu,Ooty,"Bombay Castel, Ooty - TNPCB","25-06-2025 22:00:00",11.4068288,76.7138973,NH3,NA,NA,NA
India,TamilNadu,Thanjavur,"Parisutham Nagar, Thanjavur - TNPCB","25-06-2025 22:00:00",10.7654824,79.1389968,PM2.5,6,38,19
India,TamilNadu,Thanjavur,"Parisutham Nagar, Thanjavur - TNPCB","25-06-2025 22:00:00",10.7654824,79.1389968,NO2,1,1,1
India,TamilNadu,Thoothukudi,"Meelavittan, Thoothukudi - TNPCB","25-06-2025 22:00:00","8.816428 ",78.099039,OZONE,14,32,28
India,TamilNadu,Tiruchirappalli,"St Joseph College, Tiruchirappalli - TNPCB","25-06-2025 22:00:00",10.830158,78.691849,CO,12,20,17
India,TamilNadu,Tirunelveli,"Municipal Corporation Office, Tirunelveli - TNPCB","25-06-2025 22:00:00",8.728442,77.6962,NO2,5,31,9
India,TamilNadu,Tirunelveli,"Municipal Corporation Office, Tirunelveli - TNPCB","25-06-2025 22:00:00",8.728442,77.6962,SO2,28,37,33
India,TamilNadu,Tirunelveli,"Municipal Corporation Office, Tirunelveli - TNPCB","25-06-2025 22:00:00",8.728442,77.6962,CO,40,42,41
India,TamilNadu,Ariyalur,"Keelapalur, Ariyalur - TNPCB","25-06-2025 22:00:00",11.06825,79.07033,OZONE,7,11,10
